businessunit	facility	latitude	longitude	timezone	_machinecount	_atmcount	_servercount	_workstationcount	_ip_min	_ip_max	_ip_min_atms	_ip_max_atms	_ip_min_servers	_ip_max_servers	_ip_min_workstations	_ip_max_workstations
region-22	branch27	49.582333	-63.248764	-4	102	10	41	51	172.39.86.2	172.39.88.11	172.39.88.2	172.39.88.11	172.39.86.2	172.39.86.42	172.39.87.2	172.39.87.52
region-22	branch28	49.76242	-58.22643	-3	99	9	41	49	172.39.89.2	172.39.91.10	172.39.91.2	172.39.91.10	172.39.89.2	172.39.89.42	172.39.90.2	172.39.90.50
region-22	branch29	50.398365	-58.05443	-3	97	9	39	49	172.39.92.2	172.39.94.10	172.39.94.2	172.39.94.10	172.39.92.2	172.39.92.40	172.39.93.2	172.39.93.50
region-22	branch30	48.423065	-63.94605	-4	98	10	40	48	172.39.95.2	172.39.97.11	172.39.97.2	172.39.97.11	172.39.95.2	172.39.95.41	172.39.96.2	172.39.96.49
region-22	branch31	47.475334	-63.715534	-4	100	10	39	51	172.39.98.2	172.39.100.11	172.39.100.2	172.39.100.11	172.39.98.2	172.39.98.40	172.39.99.2	172.39.99.52
region-22	branch32	53.28179	-62.655743	-4	101	10	40	51	172.39.101.2	172.39.103.11	172.39.103.2	172.39.103.11	172.39.101.2	172.39.101.41	172.39.102.2	172.39.102.52
region-22	branch33	52.15904	-62.868954	-4	100	10	40	50	172.39.104.2	172.39.106.11	172.39.106.2	172.39.106.11	172.39.104.2	172.39.104.41	172.39.105.2	172.39.105.51
region-22	branch34	50.306877	-61.541363	-4	100	9	40	51	172.39.107.2	172.39.109.10	172.39.109.2	172.39.109.10	172.39.107.2	172.39.107.41	172.39.108.2	172.39.108.52
region-22	branch35	53.447998	-63.428337	-4	98	9	38	51	172.39.110.2	172.39.112.10	172.39.112.2	172.39.112.10	172.39.110.2	172.39.110.39	172.39.111.2	172.39.111.52
region-22	branch36	48.25339	-56.56538	-3	97	10	39	48	172.39.113.2	172.39.115.11	172.39.115.2	172.39.115.11	172.39.113.2	172.39.113.40	172.39.114.2	172.39.114.49
region-22	branch37	50.02609	-64.765526	-4	100	10	40	50	172.39.116.2	172.39.118.11	172.39.118.2	172.39.118.11	172.39.116.2	172.39.116.41	172.39.117.2	172.39.117.51
region-22	branch38	50.465218	-59.35226	-3	99	10	41	48	172.39.119.2	172.39.121.11	172.39.121.2	172.39.121.11	172.39.119.2	172.39.119.42	172.39.120.2	172.39.120.49
region-22	branch39	47.826786	-58.571625	-3	99	10	41	48	172.39.122.2	172.39.124.11	172.39.124.2	172.39.124.11	172.39.122.2	172.39.122.42	172.39.123.2	172.39.123.49
region-22	branch40	48.543987	-65.71078	-4	99	10	39	50	172.39.125.2	172.39.127.11	172.39.127.2	172.39.127.11	172.39.125.2	172.39.125.40	172.39.126.2	172.39.126.51
region-22	branch41	53.628296	-59.823456	-3	98	9	39	50	172.39.128.2	172.39.130.10	172.39.130.2	172.39.130.10	172.39.128.2	172.39.128.40	172.39.129.2	172.39.129.51
region-22	branch42	48.680878	-61.54607	-4	100	9	41	50	172.39.131.2	172.39.133.10	172.39.133.2	172.39.133.10	172.39.131.2	172.39.131.42	172.39.132.2	172.39.132.51
region-22	branch43	53.901962	-65.419815	-4	95	9	38	48	172.39.134.2	172.39.136.10	172.39.136.2	172.39.136.10	172.39.134.2	172.39.134.39	172.39.135.2	172.39.135.49
region-22	branch44	50.306328	-60.77182	-4	98	9	41	48	172.39.137.2	172.39.139.10	172.39.139.2	172.39.139.10	172.39.137.2	172.39.137.42	172.39.138.2	172.39.138.49
region-22	branch45	48.376373	-61.12807	-4	98	9	40	49	172.39.140.2	172.39.142.10	172.39.142.2	172.39.142.10	172.39.140.2	172.39.140.41	172.39.141.2	172.39.141.50
region-23	branch6	35.2933	-63.191303	-4	97	9	39	49	172.39.173.2	172.39.175.10	172.39.175.2	172.39.175.10	172.39.173.2	172.39.173.40	172.39.174.2	172.39.174.50
region-23	branch7	36.24009	-63.295254	-4	100	10	41	49	172.39.176.2	172.39.178.11	172.39.178.2	172.39.178.11	172.39.176.2	172.39.176.42	172.39.177.2	172.39.177.50
region-23	branch8	39.373623	-63.593708	-4	99	10	40	49	172.39.179.2	172.39.181.11	172.39.181.2	172.39.181.11	172.39.179.2	172.39.179.41	172.39.180.2	172.39.180.50
region-23	branch9	40.488827	-60.30157	-4	96	10	38	48	172.39.182.2	172.39.184.11	172.39.184.2	172.39.184.11	172.39.182.2	172.39.182.39	172.39.183.2	172.39.183.49
region-23	branch10	41.520237	-64.67233	-4	98	9	38	51	172.39.185.2	172.39.187.10	172.39.187.2	172.39.187.10	172.39.185.2	172.39.185.39	172.39.186.2	172.39.186.52
region-23	branch11	38.87603	-62.37017	-4	99	9	41	49	172.39.188.2	172.39.190.10	172.39.190.2	172.39.190.10	172.39.188.2	172.39.188.42	172.39.189.2	172.39.189.50
region-23	branch12	42.50337	-60.385174	-4	97	9	40	48	172.39.191.2	172.39.193.10	172.39.193.2	172.39.193.10	172.39.191.2	172.39.191.41	172.39.192.2	172.39.192.49
region-23	branch13	37.04064	-60.314243	-4	101	10	40	51	172.39.194.2	172.39.196.11	172.39.196.2	172.39.196.11	172.39.194.2	172.39.194.41	172.39.195.2	172.39.195.52
region-23	branch14	41.81979	-66.019936	-4	96	9	39	48	172.39.197.2	172.39.199.10	172.39.199.2	172.39.199.10	172.39.197.2	172.39.197.40	172.39.198.2	172.39.198.49
region-23	branch15	42.610897	-67.61251	-4	100	10	40	50	172.39.200.2	172.39.202.11	172.39.202.2	172.39.202.11	172.39.200.2	172.39.200.41	172.39.201.2	172.39.201.51
region-23	branch16	35.594536	-59.046368	-3	101	9	41	51	172.39.203.2	172.39.205.10	172.39.205.2	172.39.205.10	172.39.203.2	172.39.203.42	172.39.204.2	172.39.204.52
region-23	branch17	36.05164	-59.269485	-3	97	9	40	48	172.39.206.2	172.39.208.10	172.39.208.2	172.39.208.10	172.39.206.2	172.39.206.41	172.39.207.2	172.39.207.49
region-23	branch18	39.43443	-59.421036	-3	98	9	38	51	172.39.209.2	172.39.211.10	172.39.211.2	172.39.211.10	172.39.209.2	172.39.209.39	172.39.210.2	172.39.210.52
region-23	branch19	37.835236	-67.86431	-4	98	9	41	48	172.39.212.2	172.39.214.10	172.39.214.2	172.39.214.10	172.39.212.2	172.39.212.42	172.39.213.2	172.39.213.49
region-23	branch20	39.953655	-59.413815	-3	101	9	41	51	172.39.215.2	172.39.217.10	172.39.217.2	172.39.217.10	172.39.215.2	172.39.215.42	172.39.216.2	172.39.216.52
region-23	branch21	40.186813	-62.731358	-4	97	9	39	49	172.39.218.2	172.39.220.10	172.39.220.2	172.39.220.10	172.39.218.2	172.39.218.40	172.39.219.2	172.39.219.50
region-23	branch22	35.1098	-65.00786	-4	101	10	41	50	172.39.221.2	172.39.223.11	172.39.223.2	172.39.223.11	172.39.221.2	172.39.221.42	172.39.222.2	172.39.222.51
region-23	branch23	43.100384	-64.41713	-4	98	10	38	50	172.39.224.2	172.39.226.11	172.39.226.2	172.39.226.11	172.39.224.2	172.39.224.39	172.39.225.2	172.39.225.51
region-23	branch24	41.321697	-58.844593	-3	97	10	39	48	172.39.227.2	172.39.229.11	172.39.229.2	172.39.229.11	172.39.227.2	172.39.227.40	172.39.228.2	172.39.228.49
region-23	branch25	38.814022	-63.696648	-4	98	10	39	49	172.39.230.2	172.39.232.11	172.39.232.2	172.39.232.11	172.39.230.2	172.39.230.40	172.39.231.2	172.39.231.50
region-23	branch26	36.014782	-58.54284	-3	101	10	41	50	172.39.233.2	172.39.235.11	172.39.235.2	172.39.235.11	172.39.233.2	172.39.233.42	172.39.234.2	172.39.234.51
region-23	branch27	38.662277	-62.508476	-4	98	10	40	48	172.39.236.2	172.39.238.11	172.39.238.2	172.39.238.11	172.39.236.2	172.39.236.41	172.39.237.2	172.39.237.49
region-23	branch28	45.520294	-64.015976	-4	97	9	39	49	172.39.239.2	172.39.241.10	172.39.241.2	172.39.241.10	172.39.239.2	172.39.239.40	172.39.240.2	172.39.240.50
region-23	branch29	44.29046	-63.1816	-4	96	9	39	48	172.39.242.2	172.39.244.10	172.39.244.2	172.39.244.10	172.39.242.2	172.39.242.40	172.39.243.2	172.39.243.49
region-23	branch30	42.119804	-63.143536	-4	97	9	39	49	172.39.245.2	172.39.247.10	172.39.247.2	172.39.247.10	172.39.245.2	172.39.245.40	172.39.246.2	172.39.246.50
region-23	branch31	36.04422	-62.278095	-4	98	9	38	51	172.39.248.2	172.39.250.10	172.39.250.2	172.39.250.10	172.39.248.2	172.39.248.39	172.39.249.2	172.39.249.52
region-23	branch32	36.162056	-66.8236	-4	100	9	41	50	172.39.251.2	172.39.253.10	172.39.253.2	172.39.253.10	172.39.251.2	172.39.251.42	172.39.252.2	172.39.252.51
region-23	branch33	38.885834	-66.26457	-4	100	9	40	51	172.39.254.2	172.40.2.10	172.40.2.2	172.40.2.10	172.39.254.2	172.39.254.41	172.40.1.2	172.40.1.52
region-23	branch34	41.44553	-62.03961	-4	98	9	40	49	172.40.3.2	172.40.5.10	172.40.5.2	172.40.5.10	172.40.3.2	172.40.3.41	172.40.4.2	172.40.4.50
region-23	branch35	36.36238	-58.051323	-3	99	10	40	49	172.40.6.2	172.40.8.11	172.40.8.2	172.40.8.11	172.40.6.2	172.40.6.41	172.40.7.2	172.40.7.50
region-23	branch36	41.543808	-65.120346	-4	100	10	39	51	172.40.9.2	172.40.11.11	172.40.11.2	172.40.11.11	172.40.9.2	172.40.9.40	172.40.10.2	172.40.10.52
region-23	branch37	42.394276	-66.201836	-4	100	10	41	49	172.40.12.2	172.40.14.11	172.40.14.2	172.40.14.11	172.40.12.2	172.40.12.42	172.40.13.2	172.40.13.50
region-23	branch38	44.46066	-66.8541	-4	97	10	39	48	172.40.15.2	172.40.17.11	172.40.17.2	172.40.17.11	172.40.15.2	172.40.15.40	172.40.16.2	172.40.16.49
region-23	branch39	42.541824	-62.31661	-4	97	9	38	50	172.40.18.2	172.40.20.10	172.40.20.2	172.40.20.10	172.40.18.2	172.40.18.39	172.40.19.2	172.40.19.51
region-23	branch40	35.24786	-66.53805	-4	96	9	38	49	172.40.21.2	172.40.23.10	172.40.23.2	172.40.23.10	172.40.21.2	172.40.21.39	172.40.22.2	172.40.22.50
region-24	branch2	39.498543	-53.12637	-3	98	9	38	51	172.40.57.2	172.40.59.10	172.40.59.2	172.40.59.10	172.40.57.2	172.40.57.39	172.40.58.2	172.40.58.52
region-24	branch3	47.954784	-54.213535	-3	98	10	40	48	172.40.60.2	172.40.62.11	172.40.62.2	172.40.62.11	172.40.60.2	172.40.60.41	172.40.61.2	172.40.61.49
region-24	branch4	37.622143	-54.151978	-3	98	9	41	48	172.40.63.2	172.40.65.10	172.40.65.2	172.40.65.10	172.40.63.2	172.40.63.42	172.40.64.2	172.40.64.49
region-24	branch5	45.70677	-51.15787	-3	99	9	39	51	172.40.66.2	172.40.68.10	172.40.68.2	172.40.68.10	172.40.66.2	172.40.66.40	172.40.67.2	172.40.67.52
region-24	branch6	37.632824	-54.94463	-3	97	10	39	48	172.40.69.2	172.40.71.11	172.40.71.2	172.40.71.11	172.40.69.2	172.40.69.40	172.40.70.2	172.40.70.49
region-24	branch7	43.445843	-53.896072	-3	98	9	41	48	172.40.72.2	172.40.74.10	172.40.74.2	172.40.74.10	172.40.72.2	172.40.72.42	172.40.73.2	172.40.73.49
region-24	branch8	44.66011	-52.804024	-3	98	9	39	50	172.40.75.2	172.40.77.10	172.40.77.2	172.40.77.10	172.40.75.2	172.40.75.40	172.40.76.2	172.40.76.51
region-24	branch9	40.973648	-51.86551	-3	98	9	39	50	172.40.78.2	172.40.80.10	172.40.80.2	172.40.80.10	172.40.78.2	172.40.78.40	172.40.79.2	172.40.79.51
region-24	branch10	39.87337	-53.180233	-3	98	10	38	50	172.40.81.2	172.40.83.11	172.40.83.2	172.40.83.11	172.40.81.2	172.40.81.39	172.40.82.2	172.40.82.51
region-24	branch11	43.17742	-53.72097	-3	100	10	40	50	172.40.84.2	172.40.86.11	172.40.86.2	172.40.86.11	172.40.84.2	172.40.84.41	172.40.85.2	172.40.85.51
region-24	branch12	45.44575	-54.960583	-3	97	10	38	49	172.40.87.2	172.40.89.11	172.40.89.2	172.40.89.11	172.40.87.2	172.40.87.39	172.40.88.2	172.40.88.50
region-24	branch13	37.270683	-52.0101	-3	96	9	39	48	172.40.90.2	172.40.92.10	172.40.92.2	172.40.92.10	172.40.90.2	172.40.90.40	172.40.91.2	172.40.91.49
region-24	branch14	47.077442	-54.920982	-3	99	10	38	51	172.40.93.2	172.40.95.11	172.40.95.2	172.40.95.11	172.40.93.2	172.40.93.39	172.40.94.2	172.40.94.52
region-24	branch15	48.337563	-53.0862	-3	100	10	41	49	172.40.96.2	172.40.98.11	172.40.98.2	172.40.98.11	172.40.96.2	172.40.96.42	172.40.97.2	172.40.97.50
region-24	branch16	41.28171	-54.48261	-3	101	10	40	51	172.40.99.2	172.40.101.11	172.40.101.2	172.40.101.11	172.40.99.2	172.40.99.41	172.40.100.2	172.40.100.52
region-24	branch17	42.448788	-54.56148	-3	98	10	38	50	172.40.102.2	172.40.104.11	172.40.104.2	172.40.104.11	172.40.102.2	172.40.102.39	172.40.103.2	172.40.103.51
region-24	branch18	39.203083	-51.33298	-3	99	10	39	50	172.40.105.2	172.40.107.11	172.40.107.2	172.40.107.11	172.40.105.2	172.40.105.40	172.40.106.2	172.40.106.51
region-24	branch19	45.088196	-51.709316	-3	99	10	38	51	172.40.108.2	172.40.110.11	172.40.110.2	172.40.110.11	172.40.108.2	172.40.108.39	172.40.109.2	172.40.109.52
region-24	branch20	40.34635	-52.263313	-3	101	10	41	50	172.40.111.2	172.40.113.11	172.40.113.2	172.40.113.11	172.40.111.2	172.40.111.42	172.40.112.2	172.40.112.51
region-24	branch21	38.811153	-53.70455	-3	97	9	39	49	172.40.114.2	172.40.116.10	172.40.116.2	172.40.116.10	172.40.114.2	172.40.114.40	172.40.115.2	172.40.115.50
region-24	branch22	37.971	-51.742058	-3	99	10	38	51	172.40.117.2	172.40.119.11	172.40.119.2	172.40.119.11	172.40.117.2	172.40.117.39	172.40.118.2	172.40.118.52
region-24	branch23	45.5083	-54.44639	-3	101	10	40	51	172.40.120.2	172.40.122.11	172.40.122.2	172.40.122.11	172.40.120.2	172.40.120.41	172.40.121.2	172.40.121.52
region-24	branch24	38.006718	-51.28749	-3	98	10	38	50	172.40.123.2	172.40.125.11	172.40.125.2	172.40.125.11	172.40.123.2	172.40.123.39	172.40.124.2	172.40.124.51
region-24	branch25	48.719624	-54.938797	-3	101	10	41	50	172.40.126.2	172.40.128.11	172.40.128.2	172.40.128.11	172.40.126.2	172.40.126.42	172.40.127.2	172.40.127.51
region-24	branch26	41.935715	-51.62022	-3	98	9	40	49	172.40.129.2	172.40.131.10	172.40.131.2	172.40.131.10	172.40.129.2	172.40.129.41	172.40.130.2	172.40.130.50
region-24	branch27	37.83551	-54.80891	-3	100	10	40	50	172.40.132.2	172.40.134.11	172.40.134.2	172.40.134.11	172.40.132.2	172.40.132.41	172.40.133.2	172.40.133.51
region-24	branch28	38.72939	-52.869328	-3	99	9	41	49	172.40.135.2	172.40.137.10	172.40.137.2	172.40.137.10	172.40.135.2	172.40.135.42	172.40.136.2	172.40.136.50
region-24	branch29	46.878395	-51.52431	-3	99	9	40	50	172.40.138.2	172.40.140.10	172.40.140.2	172.40.140.10	172.40.138.2	172.40.138.41	172.40.139.2	172.40.139.51
region-24	branch30	38.323692	-51.774036	-3	98	9	38	51	172.40.141.2	172.40.143.10	172.40.143.2	172.40.143.10	172.40.141.2	172.40.141.39	172.40.142.2	172.40.142.52
region-24	branch31	43.687775	-51.2256	-3	98	9	39	50	172.40.144.2	172.40.146.10	172.40.146.2	172.40.146.10	172.40.144.2	172.40.144.40	172.40.145.2	172.40.145.51
region-24	branch32	39.915123	-52.86554	-3	100	10	41	49	172.40.147.2	172.40.149.11	172.40.149.2	172.40.149.11	172.40.147.2	172.40.147.42	172.40.148.2	172.40.148.50
region-24	branch33	44.590958	-52.82109	-3	97	9	39	49	172.40.150.2	172.40.152.10	172.40.152.2	172.40.152.10	172.40.150.2	172.40.150.40	172.40.151.2	172.40.151.50
region-24	branch34	48.083126	-53.031773	-3	99	9	39	51	172.40.153.2	172.40.155.10	172.40.155.2	172.40.155.10	172.40.153.2	172.40.153.40	172.40.154.2	172.40.154.52
region-24	branch35	43.983658	-53.095943	-3	98	9	39	50	172.40.156.2	172.40.158.10	172.40.158.2	172.40.158.10	172.40.156.2	172.40.156.40	172.40.157.2	172.40.157.51
region-24	branch36	41.21746	-51.660755	-3	99	10	40	49	172.40.159.2	172.40.161.11	172.40.161.2	172.40.161.11	172.40.159.2	172.40.159.41	172.40.160.2	172.40.160.50
region-24	branch37	43.959343	-51.068535	-3	102	10	41	51	172.40.162.2	172.40.164.11	172.40.164.2	172.40.164.11	172.40.162.2	172.40.162.42	172.40.163.2	172.40.163.52
region-24	branch38	45.483593	-53.726196	-3	99	9	40	50	172.40.165.2	172.40.167.10	172.40.167.2	172.40.167.10	172.40.165.2	172.40.165.41	172.40.166.2	172.40.166.51
region-24	branch39	38.15756	-52.68233	-3	98	9	41	48	172.40.168.2	172.40.170.10	172.40.170.2	172.40.170.10	172.40.168.2	172.40.168.42	172.40.169.2	172.40.169.49
region-24	branch40	42.82202	-54.721943	-3	98	10	38	50	172.40.171.2	172.40.173.11	172.40.173.2	172.40.173.11	172.40.171.2	172.40.171.39	172.40.172.2	172.40.172.51
region-24	branch41	45.200474	-52.151974	-3	98	9	40	49	172.40.174.2	172.40.176.10	172.40.176.2	172.40.176.10	172.40.174.2	172.40.174.41	172.40.175.2	172.40.175.50
region-24	branch42	39.514004	-52.26989	-3	100	10	40	50	172.40.177.2	172.40.179.11	172.40.179.2	172.40.179.11	172.40.177.2	172.40.177.41	172.40.178.2	172.40.178.51
region-24	branch43	46.624268	-53.887753	-3	98	9	39	50	172.40.180.2	172.40.182.10	172.40.182.2	172.40.182.10	172.40.180.2	172.40.180.40	172.40.181.2	172.40.181.51
region-24	branch44	44.084625	-51.518856	-3	99	10	38	51	172.40.183.2	172.40.185.11	172.40.185.2	172.40.185.11	172.40.183.2	172.40.183.39	172.40.184.2	172.40.184.52
region-24	branch45	38.099564	-54.903194	-3	99	10	38	51	172.40.186.2	172.40.188.11	172.40.188.2	172.40.188.11	172.40.186.2	172.40.186.39	172.40.187.2	172.40.187.52
region-24	branch46	37.49948	-52.12001	-3	98	10	39	49	172.40.189.2	172.40.191.11	172.40.191.2	172.40.191.11	172.40.189.2	172.40.189.40	172.40.190.2	172.40.190.50
region-24	branch47	42.897182	-51.96581	-3	97	10	39	48	172.40.192.2	172.40.194.11	172.40.194.2	172.40.194.11	172.40.192.2	172.40.192.40	172.40.193.2	172.40.193.49
region-24	branch48	45.809254	-51.60729	-3	95	9	38	48	172.40.195.2	172.40.197.10	172.40.197.2	172.40.197.10	172.40.195.2	172.40.195.39	172.40.196.2	172.40.196.49
region-24	branch49	43.601013	-54.481697	-3	100	10	40	50	172.40.198.2	172.40.200.11	172.40.200.2	172.40.200.11	172.40.198.2	172.40.198.41	172.40.199.2	172.40.199.51
region-24	branch50	48.01012	-53.429283	-3	97	9	39	49	172.40.201.2	172.40.203.10	172.40.203.2	172.40.203.10	172.40.201.2	172.40.201.40	172.40.202.2	172.40.202.50
region-25	branch1	32.528088	-49.76249	-3	100	10	41	49	172.40.204.2	172.40.206.11	172.40.206.2	172.40.206.11	172.40.204.2	172.40.204.42	172.40.205.2	172.40.205.50
region-25	branch2	30.6381	-47.840054	-3	97	9	39	49	172.40.207.2	172.40.209.10	172.40.209.2	172.40.209.10	172.40.207.2	172.40.207.40	172.40.208.2	172.40.208.50
region-25	branch3	30.856943	-48.72965	-3	97	9	40	48	172.40.210.2	172.40.212.10	172.40.212.2	172.40.212.10	172.40.210.2	172.40.210.41	172.40.211.2	172.40.211.49
region-25	branch4	31.140142	-51.600204	-3	100	10	39	51	172.40.213.2	172.40.215.11	172.40.215.2	172.40.215.11	172.40.213.2	172.40.213.40	172.40.214.2	172.40.214.52
region-25	branch5	34.497204	-51.58638	-3	96	10	38	48	172.40.216.2	172.40.218.11	172.40.218.2	172.40.218.11	172.40.216.2	172.40.216.39	172.40.217.2	172.40.217.49
region-25	branch6	33.4573	-51.158157	-3	98	9	41	48	172.40.219.2	172.40.221.10	172.40.221.2	172.40.221.10	172.40.219.2	172.40.219.42	172.40.220.2	172.40.220.49
region-25	branch7	34.963295	-51.53218	-3	98	10	39	49	172.40.222.2	172.40.224.11	172.40.224.2	172.40.224.11	172.40.222.2	172.40.222.40	172.40.223.2	172.40.223.50
region-25	branch8	30.887018	-51.498817	-3	99	10	40	49	172.40.225.2	172.40.227.11	172.40.227.2	172.40.227.11	172.40.225.2	172.40.225.41	172.40.226.2	172.40.226.50
region-25	branch9	31.10115	-51.91956	-3	98	9	38	51	172.40.228.2	172.40.230.10	172.40.230.2	172.40.230.10	172.40.228.2	172.40.228.39	172.40.229.2	172.40.229.52
region-25	branch10	31.87348	-51.332207	-3	98	10	38	50	172.40.231.2	172.40.233.11	172.40.233.2	172.40.233.11	172.40.231.2	172.40.231.39	172.40.232.2	172.40.232.51
region-25	branch11	32.217613	-51.561882	-3	100	10	41	49	172.40.234.2	172.40.236.11	172.40.236.2	172.40.236.11	172.40.234.2	172.40.234.42	172.40.235.2	172.40.235.50
region-25	branch12	31.894493	-47.809235	-3	99	10	38	51	172.40.237.2	172.40.239.11	172.40.239.2	172.40.239.11	172.40.237.2	172.40.237.39	172.40.238.2	172.40.238.52
region-25	branch13	32.58268	-50.81764	-3	100	10	40	50	172.40.240.2	172.40.242.11	172.40.242.2	172.40.242.11	172.40.240.2	172.40.240.41	172.40.241.2	172.40.241.51
region-25	branch14	30.959002	-48.212257	-3	99	9	41	49	172.40.243.2	172.40.245.10	172.40.245.2	172.40.245.10	172.40.243.2	172.40.243.42	172.40.244.2	172.40.244.50
region-25	branch15	33.350616	-48.869076	-3	100	9	40	51	172.40.246.2	172.40.248.10	172.40.248.2	172.40.248.10	172.40.246.2	172.40.246.41	172.40.247.2	172.40.247.52
region-25	branch16	33.251747	-49.983143	-3	96	10	38	48	172.40.249.2	172.40.251.11	172.40.251.2	172.40.251.11	172.40.249.2	172.40.249.39	172.40.250.2	172.40.250.49
region-25	branch17	34.94831	-47.74497	-3	101	10	41	50	172.40.252.2	172.40.254.11	172.40.254.2	172.40.254.11	172.40.252.2	172.40.252.42	172.40.253.2	172.40.253.51
region-25	branch18	33.767086	-48.942867	-3	99	10	38	51	172.41.1.2	172.41.3.11	172.41.3.2	172.41.3.11	172.41.1.2	172.41.1.39	172.41.2.2	172.41.2.52
region-25	branch19	33.946835	-49.237854	-3	99	9	41	49	172.41.4.2	172.41.6.10	172.41.6.2	172.41.6.10	172.41.4.2	172.41.4.42	172.41.5.2	172.41.5.50
region-25	branch20	30.891718	-47.016537	-3	98	10	38	50	172.41.7.2	172.41.9.11	172.41.9.2	172.41.9.11	172.41.7.2	172.41.7.39	172.41.8.2	172.41.8.51
region-25	branch21	33.30593	-51.935482	-3	102	10	41	51	172.41.10.2	172.41.12.11	172.41.12.2	172.41.12.11	172.41.10.2	172.41.10.42	172.41.11.2	172.41.11.52
region-25	branch22	34.88187	-50.20648	-3	100	10	39	51	172.41.13.2	172.41.15.11	172.41.15.2	172.41.15.11	172.41.13.2	172.41.13.40	172.41.14.2	172.41.14.52
region-25	branch23	31.027784	-47.12423	-3	98	9	39	50	172.41.16.2	172.41.18.10	172.41.18.2	172.41.18.10	172.41.16.2	172.41.16.40	172.41.17.2	172.41.17.51
region-25	branch24	32.363926	-49.953556	-3	98	9	40	49	172.41.19.2	172.41.21.10	172.41.21.2	172.41.21.10	172.41.19.2	172.41.19.41	172.41.20.2	172.41.20.50
region-26	branch20	20.090742	-58.4021	-3	101	10	40	51	172.41.157.2	172.41.159.11	172.41.159.2	172.41.159.11	172.41.157.2	172.41.157.41	172.41.158.2	172.41.158.52
region-26	branch21	17.354427	-57.99923	-3	101	10	41	50	172.41.160.2	172.41.162.11	172.41.162.2	172.41.162.11	172.41.160.2	172.41.160.42	172.41.161.2	172.41.161.51
region-26	branch22	22.749409	-56.258846	-3	98	9	41	48	172.41.163.2	172.41.165.10	172.41.165.2	172.41.165.10	172.41.163.2	172.41.163.42	172.41.164.2	172.41.164.49
region-26	branch23	20.125463	-57.55461	-3	99	9	41	49	172.41.166.2	172.41.168.10	172.41.168.2	172.41.168.10	172.41.166.2	172.41.166.42	172.41.167.2	172.41.167.50
region-26	branch24	22.478989	-55.975742	-3	99	10	39	50	172.41.169.2	172.41.171.11	172.41.171.2	172.41.171.11	172.41.169.2	172.41.169.40	172.41.170.2	172.41.170.51
region-26	branch25	21.020647	-58.099266	-3	101	10	41	50	172.41.172.2	172.41.174.11	172.41.174.2	172.41.174.11	172.41.172.2	172.41.172.42	172.41.173.2	172.41.173.51
region-26	branch26	17.552845	-60.935024	-4	99	10	38	51	172.41.175.2	172.41.177.11	172.41.177.2	172.41.177.11	172.41.175.2	172.41.175.39	172.41.176.2	172.41.176.52
region-26	branch27	19.667015	-60.89642	-4	98	9	39	50	172.41.178.2	172.41.180.10	172.41.180.2	172.41.180.10	172.41.178.2	172.41.178.40	172.41.179.2	172.41.179.51
region-26	branch28	21.439644	-59.60984	-3	99	9	41	49	172.41.181.2	172.41.183.10	172.41.183.2	172.41.183.10	172.41.181.2	172.41.181.42	172.41.182.2	172.41.182.50
region-26	branch29	19.603882	-58.188786	-3	99	10	40	49	172.41.184.2	172.41.186.11	172.41.186.2	172.41.186.11	172.41.184.2	172.41.184.41	172.41.185.2	172.41.185.50
